close/77_25.png 1 0 0 80 80 
close/78_11.png 1 0 0 80 80 
close/59_5.png 1 0 0 80 80 
close/33_2.png 1 0 0 80 80 
close/73_10.png 1 0 0 80 80 
close/30_2.png 1 0 0 80 80 
close/19_20.png 1 0 0 80 80 
close/5_10.png 1 0 0 80 80 
close/4_9.png 1 0 0 80 80 
close/69_17.png 1 0 0 80 80 
close/77_0.png 1 0 0 80 80 
close/25_3.png 1 0 0 80 80 
close/75_0.png 1 0 0 80 80 
close/23_2.png 1 0 0 80 80 
close/33_0.png 1 0 0 80 80 
close/39_6.png 1 0 0 80 80 
close/20_21.png 1 0 0 80 80 
close/51_0.png 1 0 0 80 80 
close/7_5.png 1 0 0 80 80 
close/30_6.png 1 0 0 80 80 
close/51_23.png 1 0 0 80 80 
close/22_5.png 1 0 0 80 80 
close/70_23.png 1 0 0 80 80 
close/37_0.png 1 0 0 80 80 
close/43_19.png 1 0 0 80 80 
close/53_3.png 1 0 0 80 80 
close/41_6.png 1 0 0 80 80 
close/61_8.png 1 0 0 80 80 
close/15_22.png 1 0 0 80 80 
close/12_4.png 1 0 0 80 80 
close/0_8.png 1 0 0 80 80 
close/31_5.png 1 0 0 80 80 
close/15_5.png 1 0 0 80 80 
close/14_8.png 1 0 0 80 80 
close/29_2.png 1 0 0 80 80 
close/66_8.png 1 0 0 80 80 
close/55_1.png 1 0 0 80 80 
close/14_5.png 1 0 0 80 80 
close/12_8.png 1 0 0 80 80 
close/67_15.png 1 0 0 80 80 
close/9_24.png 1 0 0 80 80 
close/71_8.png 1 0 0 80 80 
close/52_5.png 1 0 0 80 80 
close/67_8.png 1 0 0 80 80 
close/70_10.png 1 0 0 80 80 
close/16_10.png 1 0 0 80 80 
close/29_17.png 1 0 0 80 80 
close/40_5.png 1 0 0 80 80 
close/39_5.png 1 0 0 80 80 
close/44_22.png 1 0 0 80 80 
close/33_24.png 1 0 0 80 80 
close/49_3.png 1 0 0 80 80 
close/55_15.png 1 0 0 80 80 
close/54_1.png 1 0 0 80 80 
close/19_6.png 1 0 0 80 80 
close/37_6.png 1 0 0 80 80 
close/40_6.png 1 0 0 80 80 
close/20_18.png 1 0 0 80 80 
close/57_3.png 1 0 0 80 80 
close/16_7.png 1 0 0 80 80 
close/12_24.png 1 0 0 80 80 
close/41_24.png 1 0 0 80 80 
close/31_25.png 1 0 0 80 80 
close/3_16.png 1 0 0 80 80 
close/41_5.png 1 0 0 80 80 
close/65_2.png 1 0 0 80 80 
close/27_1.png 1 0 0 80 80 
close/12_0.png 1 0 0 80 80 
close/59_1.png 1 0 0 80 80 
close/55_19.png 1 0 0 80 80 
close/35_0.png 1 0 0 80 80 
close/0_10.png 1 0 0 80 80 
close/27_2.png 1 0 0 80 80 
close/78_5.png 1 0 0 80 80 
close/40_12.png 1 0 0 80 80 
close/8_14.png 1 0 0 80 80 
close/13_4.png 1 0 0 80 80 
close/41_10.png 1 0 0 80 80 
close/48_10.png 1 0 0 80 80 
close/11_0.png 1 0 0 80 80 
close/42_22.png 1 0 0 80 80 
close/7_0.png 1 0 0 80 80 
close/22_14.png 1 0 0 80 80 
close/64_1.png 1 0 0 80 80 
close/57_5.png 1 0 0 80 80 
close/11_24.png 1 0 0 80 80 
close/41_16.png 1 0 0 80 80 
close/32_24.png 1 0 0 80 80 
